,Skew_LRT
CEBPA,56.38011320574549
ARAF,64.78635542104507
KLK11,41.08371762439356
TM2D3,20.14036326955716
NID1,94.15077733012411
TRIM69,88.65484107232828
MICU2,152.04315831319923
SLC12A3,63.49697398078638
AGPAT2,173.36649171687054
C19orf57,
ZBTB1,117.60966200914322
TMEM154,156.05018122451156
TRIM42,25.70341957080313
TMEM128,95.3164171194453
C10orf90,50.18378066151854
COBL,60.65166721472542
HOXD8,78.32126249934845
CASP4,70.59349845979023
GP9,101.51701099215644
USP53,37.64515663003385
MFI2,
PCK2,37.680156242403655
POPDC2,61.06036535296244
PRMT8,278.67090342832216
OPN1MW,
HMOX1,28.6177511789806
ACBD5,137.417802068946
RNF183,61.091747275209855
C9orf156,
LCE3B,61.48925542895722
TMEM56,
ZCCHC14,52.79269809304378
KRT5,53.82156535958188
DCDC2,71.88385420536088
LEAP2,56.394155937035976
COL6A5,
ABHD16B,34.60331149049739
MIA3,175.16766810162244
GDF7,95.14279557719284
HEXB,71.07332698646178
SLC36A4,61.604552505076754
FAM3B,179.31705425295172
DEFB105A,
ZNF812,
RGCC,92.49943163805528
TRPM5,93.80275875370762
MAGEB2,82.73820174575394
FER1L6,68.4197493742081
MIDN,80.98070771496032
DNAJC25,78.0120693521751
MSANTD4,76.34361130313687
OR52M1,30.7664214217848
LONRF1,92.22270810450163
NPL,60.52875567989395
DNAH9,67.57246718610577
NXT2,73.87675674928687
TMEM159,
LATS1,13.056973222602892
BEGAIN,74.29213442753439
PMS2,25.73443183090319
PTF1A,44.14052451947532
PCDHGA5,130.62539767518956
CLEC11A,96.80024935433266
TF,61.00247067058013
IRX4,38.451602815612205
FAM156A,
TP53AIP1,112.57736344242858
SEPT14,
ODF1,85.31828854122409
TCTEX1D1,
TTC13,46.54466931102343
OR2T5,35.366829287959945
SNX24,53.99444306541409
FBXL8,-8.214891884560302
CT45A9,
CD320,33.28087671255639
CTSD,52.27107503091384
PAPL,
EEA1,46.75580880400776
LGALS4,70.14244876660018
RLN1,110.21912758391318
ZIK1,1.4169298663521204
CCDC167,81.59471848481553
ZNF768,55.04904491021375
CACNG6,66.40578532126756
LOC81691,
FAM69A,
PEBP1,56.68369266975219
TRAM1L1,25.906105437458564
OLFML3,-117.16712557622282
CRYGB,33.883364176942
PTPRK,36.76904386372553
ZNF587B,51.41793736176328
SHROOM3,85.37068184690997
DDX60L,64.77939281916224
MAGEB1,72.55152041530255
ICOS,74.68391591571071
KLF15,71.51944722876715
TCERG1L,59.82399992579212
FBXL3,55.86586227018893
KRTAP19-8,44.608573841087946
KIF3B,82.6026533040897
ENTPD1,109.08905239249953
TMEM246,
PIK3R1,312.9940334142676
ASIC3,91.12496161030504
IQGAP1,151.7713249686683
PCDHB3,22.88388635594401
PMS1,71.53660433138612
PLOD2,109.10129502552354
CDK5R2,102.42701369512316
ICAM2,103.20264461723082
ODF2,66.78642168038232
LILRB2,48.96050946057926
C5orf46,38.4166133303238
DMRTC2,35.16595688697487
ZNF664,89.76713436639011
DAPP1,-21.85461779946036
PRDM6,56.20070060166654
NKX1-1,
DEFB110,103.71055195047074
ARMT1,86.33318177186038
C18orf25,37.233766166901205
KANK3,66.88871382394609
TP53I3,39.0764864365899
KCNMB1,91.2908419971609
PTK2B,64.37027170368265
GPX8,31.309515642777114
GLI3,92.99496152830808
CPXM1,134.8023422848803
CERK,55.53463013281544
ADGRF1,52.18491916300536
C10orf10,
TMEM223,98.0293451857317
SMLR1,79.77999146276261
ZNF331,56.20680397435626
DCX,77.99204686224357
CHRNA2,71.23175841497505
DEFB115,51.74075529952529
RARB,54.57476695528703
WFDC9,34.43741669230485
GDF1,27.76069722156126
FSTL1,115.05785974996525
AHR,109.77690851823296
LIN28B,236.56185642341256
WDR63,
MS4A2,25.2501177242068
ARG1,74.49407167965228
OGFOD2,85.64684563806736
MOSPD2,89.94180975272866
CEACAM19,92.66628319372673
OR52D1,110.2273688734506
NRROS,57.5564375467834
BTBD16,54.92340777797153
TNNT3,79.97793628090676
ATOH1,320.9053735372954
HYPM,
ICAM4,43.60199401016485
C19orf73,-29.177090170847805
CHIC1,112.79226687937762
SLC30A3,89.86182304084741
C9orf69,
LRRC69,
TSSK2,36.32119390577873
ACADM,100.42565903898684
TBCCD1,49.26353216955613
CYB5R3,101.56967650358956
CYP2C8,78.762599790781
ATM,129.83178259687406
ACOT7,125.91012428608246
KRCC1,63.821003117001965
MTRNR2L6,43.94614687144895
MBOAT4,63.65189262886224
TXNDC8,50.47213098681914
OR6C3,91.47342544341336
PTRHD1,77.35532633462026
HOXA11,86.28159376182157
HIVEP2,115.85972531932794
MOGAT2,179.66193727014843
ZNF428,64.96320251896805
DUSP6,345.6483897876594
PHKB,49.139511278474174
ECHDC3,27.983941195741863
DUSP4,981.264736867464
FAM184A,61.87339566170317
ZBTB49,84.987983661832
MBL2,54.30160293126414
ABCG5,86.40397398271398
SSR3,-0.0018024197872819
PTPDC1,65.7535998811477
C1orf228,
MAGEE1,34.04884211361377
TMEM214,189.50818385467483
PLCB1,31.02694975026543
RAP1A,71.29914574250824
KRT34,67.8112161146878
UNC13A,14.12780143635996
CMTM8,123.66412621625318
C11orf91,56.98958455371621
DSC1,44.20432129398523
RAB3IP,34.565798450801594
HBA2,
OASL,90.3715448915982
UBE2E1,18.48089666403212
DSCR4,
BTD,108.93662363355338
KCNG4,113.93182178856364
ABCC4,75.8145612303565
ZHX1-C8orf76,
SPATA3,88.58115167788719
MYL1,117.49172467645212
HR,76.71237015954557
PLCZ1,63.1805407828324
PURA,2.705933797386024
TRMT10A,74.53891107227992
RAPGEF6,88.23204167420272
IL6,8.438423335078824
ERC1,79.21495102823201
NOSTRIN,116.24163414750797
SUN3,91.34069143090528
PTH1R,67.83611887262987
SFMBT2,55.29634890848865
ANKRD45,129.5481950132289
CDCA7L,84.59246600026995
TENM1,21.847049787890683
IGFBP5,31.183567450298145
NMUR1,95.53224403829722
RP1,82.71280549288895
PSKH2,26.846618558959108
SULF2,69.89893260568124
SOX3,166.40768289266543
PPFIA3,82.17594936175692
FABP5,35.83588049493983
OR13D1,27.482033590444416
OR5R1,
ZNF473,37.74079968692331
TDRP,78.96880236352854
LNX2,140.57401940305817
EVC2,80.40265133219509
TMEM259,1.8606667928952447
CKM,36.34854496130902
HNRNPA0,103.86694176542892
PURB,55.78169734937615
ZNF346,97.79000160326564
FPR3,102.21485600742562
HOPX,43.25444094770546
C11orf44,
SEMA4G,12.379063075130944
SOX30,42.270938901174304
ZKSCAN2,4.3964169238252
KPNA7,99.69424307482336
LRRC2,38.27983282367268
SLC39A14,65.0101202181213
HOXC5,39.870429062438006
CDX4,78.36729230403307
TCEAL2,66.68338169144567
LPCAT4,0.7429812716691231
ADAD1,112.20990941179888
USP6NL,47.65296438444511
LYVE1,97.55432703526547
SOX2,759.2364227803803
CREB3L3,72.21558682116301
ATRX,87.62133873192215
ANXA10,83.26543664016867
EGLN2,42.41399374859543
MYH2,21.816835373045706
HNMT,114.24141437204776
GPC5,195.01894434581072
CYTL1,69.88919382375798
ADAM19,109.47903286096198
LEP,121.18304482591066
ZNF280D,25.210916874258142
MAP4K1,53.378982323117725
HMBOX1,35.73325631280795
M6PR,54.32375634714776
USP46,62.69924700039178
C2orf69,166.87795073858
ORAI1,
RNF175,83.7388503914508
KCNMA1,70.43379185757931
SH3D21,11.559253071320654
ZMAT1,178.2141469545461
CDC25A,177.03779262936564
TMEM132C,
ADGRL3,50.06657378291516
SPINK2,26.746276509469222
ELMOD1,43.93113952042472
GLCE,58.99024105785725
CCL11,28.27792914221527
GAREM,
C10orf99,36.31526604947248
FBXO42,157.39277259095417
DSEL,98.82482826483442
MECOM,344.35271256711826
KRTAP20-1,10.892702356281916
CCDC67,
CYP4B1,47.943461435038216
MEGF9,142.4813646878929
C11orf40,48.91860865092758
PRR16,98.69099105578698
LEMD3,45.64450224492907
LIPJ,54.835704393303104
BCAR1,25.414561717266167
DAZ4,
KMO,75.06558717815915
PAK3,72.08583654261884
DIO1,0.242316639661567
CDS1,81.19557735603962
DZIP1,37.701939194504575
MXD1,38.20312877412107
PRRX2,63.99908488554752
SH3GLB1,70.9677650924732
ZNF736,26.588428131266028
GJB1,72.40467060744731
CLDN8,16.267486399495283
MCFD2,69.26750080302486
C11orf45,88.92127226487992
TSC22D3,12.77414907403363
MKX,37.027648835181935
TICAM2,75.06210766981417
ERICH4,47.42405635486739
KCNT2,73.05282723896516
CD302,96.14323941902444
BCL2A1,131.49061108353658
PLIN1,59.99300004098086
EEF1E1,159.4177051167469
SIVA1,53.15078664573514
TSPEAR,86.70492401124284
ZNF418,42.04833402624263
DHRS13,47.43293999211323
TSPAN5,53.81297863843338
AMER2,51.73931810577778
MIF4GD,18.82585923419947
PKD2,85.9246511386732
CCDC42,35.597034310068466
FAM132B,
IP6K1,80.36548890401627
ADGRG2,57.492357595484464
OR5K2,
FOXP1,134.93465071205787
VCAN,99.70064052986618
CTAG2,64.69404610539141
ARID1B,275.06132083153875
IQCF1,131.85672876056333
CTNND2,50.519922970227526
ZNF277,120.7972480521405
CBFA2T3,166.3643656302388
ZNF133,83.19707676908274
RTP2,61.06276367704777
AKAP13,134.8847774453477
SS18L1,48.22195784427072
MRGPRX1,52.24228251473028
OPN1SW,62.53596618706388
PARK2,
F9,4.473215480223644
PEG10,118.94375509811834
ENGASE,-4.693757567787998
TMEM236,41.51875742221228
ASB11,66.58360959290212
ALX4,120.52295263477048
P2RY12,131.02573751483624
ORMDL1,85.71409142973857
ZCCHC5,
SHPRH,83.73109200864292
FUBP3,48.9830649010828
YIPF4,109.50154742260725
BMP8A,5.598871174222268
MUSK,114.76594694549205
C1orf229,
IL1RL1,4.634061790661917
SPATA22,48.56474773492505
SPEF1,43.40963739563563
EXOC8,24.658023347969333
ATRAID,47.099597580072896
SHISA5,51.33714675468241
ITPRIP,52.31222732707192
KIF9,95.72809765033752
SLC38A4,19.4351149039735
C7orf76,
REP15,148.29973456146536
NAGLU,33.216117466314245
ZAR1L,36.77152623307984
GALNT8,44.089799462527935
SYCP2,73.12767017128544
PDIA4,123.90427283134407
DNAJC10,113.51336245756328
PRDX3,122.30416760859202
CLEC12A,40.57389776372793
RNF41,80.60992550393485
AWAT1,74.36791318831274
AK3,85.11462152615081
C5orf24,46.89684617412013
CLSTN3,73.1794573159741
C11orf97,
CYLD,53.11074995226636
DEFB136,80.68681262691325
NCALD,35.98944074430688
CSNK1A1L,72.40515042413267
C1orf101,
HEATR4,55.215214029808976
SLMAP,-12.200643213155445
TXNDC15,56.53056810034491
HIP1R,172.55250425663758
VIT,33.48309715495316
NOX3,52.25724290695916
LRTM1,46.0825969445159
GJC3,71.20821734889864
MAP2K3,210.0761378890404
FEZF2,74.45577740609929
FGG,86.17213611086527
CABLES1,10.801519224408366
ITGB7,35.662267617736006
PNRC1,9.945893627059377
ALAS2,143.77485163563324
KCNV1,74.62784010939572
SCAI,50.678560331614335
OR5H14,13.805104760546556
MTMR1,51.33881853027128
TIGD1,207.61992888110493
UEVLD,87.0990637402283
TMEM129,70.4443751417864
SESN1,58.093839041012416
ZNF536,129.62065390524367
C18orf54,101.852759828314
SP100,21.405484848947708
DMRTA1,13.671354465467177
NUMBL,75.73526933149401
NDNF,50.822845588314976
C2orf82,
TAS2R10,58.90155405760652
CCDC149,125.3207879572119
SRD5A3,165.30469345735037
G2E3,52.185299262889885
TNMD,70.45283175912573
SH3PXD2A,73.31987553446766
CD209,51.8761540465307
KCTD12,68.45579954476625
SNX13,86.65034894101154
CFAP97,103.95154978867322
VN1R2,18.42978877485461
PRKAB1,76.48474719204614
CHEK2,353.6947548965609
TRPV2,65.61037641293956
TNFAIP8L1,-259.2393269588424
IRS2,426.0192234437198
FAM65A,
ZSWIM7,92.25211226095507
NCK2,99.00159915979292
DRC7,41.271109595918006
RRH,82.80515882326313
PINLYP,30.182902752159407
PIGA,71.79832784498285
KCNRG,70.58178938720357
PTPRM,51.714004940160976
ZNF195,78.07931564725504
TM9SF3,211.5876933044277
RXRA,236.00319831834247
DECR1,61.16106423050269
GATA4,222.7866984414916
TRHDE,62.29056224812348
RBM11,63.220856485166905
MS4A1,17.604950189944248
FLYWCH2,71.74478600460338
AMH,64.37486945266164
SLC9A3R2,42.286294503865065
MMP23B,25.32683020565878
ABCA2,75.48433333137791
TULP3,73.33177219061326
TAS2R42,73.29885667710869
CST4,25.646672425112456
EIF4E3,3.091542857356899
CLCN1,34.244698879074804
MC5R,80.49017312351566
ACSF3,71.50785358970734
SLC24A3,5.378793235283865
HSD17B13,82.0659476743499
WHAMM,19.2897765941234
NPM3,35.69329454770036
TMEM68,2.5533838763519725
RIPPLY1,59.4878576960964
INPP5E,52.9524866980596
TAS2R30,23.567749952524537
BTNL9,114.407497154637
ZNF77,-12.500048736199917
CRIM1,53.63589452363794
TRAPPC3L,109.53322887181048
KRBOX4,
TRAPPC6B,27.208188618927352
ALK,269.6716323863593
ZCCHC24,37.58427208058765
PWWP2A,16.061260559494485
ADPRM,56.58910893834127
CT45A2,
CETN1,81.26717478206137
SLC35F5,72.34767606115793
SMIM13,74.5922695680731
FKRP,72.51753571756626
PAGE4,154.96615588468353
VCX3A,
SPTY2D1,181.31755618458533
XG,90.21987630461626
MUC16,-6.243296104762976
ABCD2,23.926967756764952
ZNF844,46.10755656727906
CNIH3,62.6908833588991
ITGBL1,24.42657070430505
SLC13A1,67.00048102680967
BAZ1A,46.33336120058948
STOM,86.0522824987861
VTCN1,46.11250497391893
FHL2,46.21956398949965
PDIK1L,109.69694094077204
CACNG4,34.954985872899215
C5orf63,43.197361818422905
CNTFR,35.40114958359163
DEPDC7,64.30572132458246
TSKS,21.93891463712953
MT1HL1,36.68428324287311
SOX7,278.3476549300776
SYCE3,53.32607457146878
GPRIN1,162.52913370689316
CFH,59.33235435496295
CT83,64.1050763746473
THUMPD1,54.73912829181632
FERMT1,576.4865516279475
ATP4A,48.76955921606668
WDR53,35.549084347084545
TTC39C,83.91868247797743
ACSL5,51.11542225194444
CCL22,76.29196152561894
CALCOCO1,42.99464921304093
PTPRU,44.97541569180612
UNC79,73.81818612604457
ZDHHC8,36.98228387162089
C8orf89,
SLC35B4,62.84387234642918
TOM1,49.33244204919015
CYP4F11,34.89434833848247
C1orf68,17.210424152652195
GRIA1,93.73122678832124
FCAMR,99.85296998103333
C11orf53,562.8708926547997
LANCL3,61.28515405460325
TSPAN8,-261.3327461975705
TMEM41A,258.061518934305
IFNA16,25.22918774406662
LOC653602,
TRIM32,57.20740193789243
ZNF444,134.0920374115426
MAP3K14,
PSD3,79.4336990547713
OR4S2,-30.12768698855791
SLC9A6,73.97786667404512
SBSPON,-13.933669100134694
PSPN,85.47687607091166
GPR32,43.63567164685719
MSRB1,83.34454401721655
SOBP,96.16623408478608
KRBA1,
PRSS36,56.20249738045413
MAS1L,86.4368308463686
GRIN1,51.51458623955659
CCDC62,124.77680502036831
BTBD19,
OTOG,90.11317288929354
GPATCH2L,95.30994156866336
TGM3,19.169265481978528
VNN1,41.6936994090056
CARHSP1,59.35635557444948
GYPB,
GHSR,102.45282318610408
LEPR,91.5713553278706
NR2F6,-183.5856307933661
DNAJC12,92.26952716844109
MUL1,119.8568523321178
COL4A2,43.68039460311502
P2RY14,58.73555443008149
CHMP2B,127.99734412674115
CASP5,129.14460963146985
RAB39B,72.79378665830745
CRCT1,68.24989759121013
C16orf52,
PIR,164.59267169625764
NDST3,76.08175662683789
MBNL3,78.24679475065523
TFAP2E,113.36503132989468
UBE2U,-219.8248747641433
ZNF419,78.4084538397392
CD40LG,85.92570166073938
RDX,52.46072165632427
APOO,171.92615066178178
FBXO25,-159.50897998709524
CTSV,20.93672566032501
NUDT6,78.59111539282685
SLC7A3,72.93676651816077
MCCC2,53.975553630429886
SLCO1A2,21.20492921156392
BARX1,14.510292531600726
IREB2,192.0083183489244
CXCR1,59.40120698993951
NRCAM,74.39159430900736
DKK4,16.73464871448232
BCHE,87.8150407053763
MICAL1,128.38847742614507
PLEKHH1,83.40924159282167
KRTAP19-6,98.2797720407973
TPO,57.288005725861694
CNRIP1,72.80957923951883
PLSCR3,11.407865535596557
ZNF709,44.40176907689147
GPX1,226.7747028184608
NLRP9,32.07158999276635
GLIPR2,14.198392583230316
SORD,49.53659057136338
C20orf196,
TANC2,76.62561735541067
GABRQ,73.86517688436561
ZFYVE9,29.369186604188144
FABP1,51.23375264434594
HLA-E,65.20304952731203
ADARB1,80.87369964339723
MASP1,97.05229902312205
CLTB,106.83724707712668
SLC9B1,47.72497953318323
USP35,57.03308083321099
TYW5,172.10801691411734
ADH1A,18.286145575842056
SRL,72.57117969080491
CCL5,99.88030418941436
STYX,1.2086246608064355
INSIG1,81.24829889603302
RIPK1,161.99633200622134
SCIN,79.44320293429587
CRTAP,67.03858388925255
MPHOSPH9,93.57449695118568
BDKRB1,68.36248567229859
C12orf79,
ZNF28,32.08972101232257
OCLM,206.9473275544242
DDX3Y,
DEFB133,
C11orf65,65.31411140859495
PRCP,56.04030414510453
TDO2,47.42716231334703
ZFP36L1,90.15783365508504
MEI1,76.02402281675859
C17orf77,
CACNA1C,68.69451581801627
RAI2,244.4652060109084
LRWD1,153.7097701204168
ISG15,464.10808534983175
KCNMB4,116.24656135366943
HIF1AN,25.38174909867508
SMARCA1,107.98020679059482
KRT1,65.13635153619953
PPP1R15A,52.179655880067685
ABTB2,50.459759980808485
UIMC1,84.61887753442943
CEP72,37.83080891775671
ZNF728,48.64688183454041
C9orf92,41.88623055127277
ASPHD1,45.732589113790254
CDA,25.776444768857345
DNAJB3,
ARHGAP25,19.5596605123028
DHRS4,53.1616484457054
EXPH5,75.62632855440324
SEMA6A,94.52029984621596
C1orf122,71.89529936573956
IL2RA,180.6800687564073
LRIT1,62.42566473362263
CLIP2,81.8132524283019
HYAL4,158.5679515936963
TBCK,196.3850463964665
S100A7,
OR5B21,74.8966525394967
PSEN2,71.63490469090038
CLLU1OS,
IRAK1,44.9524519583581
PDE4B,237.82071384582127
ZNF10,71.17847643352889
CYB561D1,78.90984094622127
COL17A1,36.82232015954446
GAS2L3,63.86468771089676
KIF13B,38.128237172585614
INO80D,120.8222585359092
LCE3A,66.14933833615896
CLUL1,78.98233108907903
OR9G4,81.20866000143587
SYTL4,133.8065169065021
RPA4,45.9227418856508
FAM150A,
ENTPD2,60.872900830437175
PIP5K1B,116.5207780976325
DES,60.002237296031126
HES4,107.87516123013596
MSH4,38.71723569929327
DMRTC1B,
MOSPD1,76.52056720536893
OR51T1,-232.1287647742206
BRD3,93.85998739215074
RELN,143.47520426526853
KLK3,26.559644732128618
RGS8,74.86192858311597
MAP4K4,81.62729408317693
OR13J1,134.13012910951807
SLC17A6,81.97443800674569
TSPY1,
KCNMB2,89.06938334932556
PHKA2,45.69093112248311
COX7A1,31.849038466868024
IL19,78.65508588176453
SLC16A12,15.15805249691084
NANP,36.89549013672013
CXorf40A,
SPATA31D4,
PIRT,37.66932156689381
CLDND1,60.924128928317714
P4HA3,205.19519677920653
GABRB1,36.18135783933485
MYCT1,142.93318212790496
DNTT,81.57624348231411
RANBP10,30.19846807951103
TMEM201,168.3147192950751
ZNF354A,112.7106947102593
STAM,93.402730380702
TNNI3K,95.24299863738725
GOLM1,89.5920178606666
TFF3,85.34599328493482
HHATL,88.5446713233091
PROSER3,
KCNH2,128.31542564343545
C9orf170,
MUC6,80.11476847471386
CXCR2,11.843340091841128
FAM166B,49.40212017125009
SLC6A19,83.54296628804946
FBXL20,55.88513436116887
CFHR1,35.0690752572616
OPN1MW2,
TMPRSS12,24.01246619871131
TMEM55B,
GNA13,24.186150414588383
GNG11,31.463707978635284
CIC,27.287852798779795
ZNF347,106.9625457915663
RNF128,69.61581249118285
SSBP2,23.07433351913596
OR1L6,96.05853971285252
LIFR,251.1865071638936
QRFPR,81.32960209427847
APOL3,25.94505432405208
FGD4,77.05421148484606
CCDC39,163.86830509598303
P2RY4,98.73438322108268
PBLD,47.936738700956994
RXFP1,69.66877236599294
SPINT4,36.226706222189705
SULT1A2,26.94893179809469
TEX14,79.10502720574641
TPD52L3,101.34538372177984
DSG3,48.700045612801205
CCNE2,272.79263034749147
KIAA0355,
ZNF154,109.61781051412343
ZCCHC18,11.6606286668748
LPP,46.84880639813582
PFN3,93.67095095717286
ATCAY,33.47261037576436
LRRC72,32.09227146167632
CELF2,184.9372127811789
PPP1R1A,24.389974227920906
MPP6,
OR6C1,50.17270709546847
TMEM126B,75.30474392365682
HOXC8,105.36916497282596
DPYS,41.89154661112843
SFI1,48.33785036822883
MC4R,129.7314442495342
SEC11A,171.25628244927202
MINK1,48.98979907662351
ZNF749,44.90317309037937
TAAR5,95.96400682342436
SEMA7A,58.24602163164582
MITD1,-1.0059895562400245
ACSL1,172.00812499481776
ANKMY2,161.3246443417995
ART4,73.14691693860709
GNPDA1,101.37113827179246
LRRC14B,51.002875300449205
PPP6R1,50.44370322667169
DIXDC1,62.977825212074094
EDC3,31.73273430006133
OR5T2,39.63347570349379
KLHL15,87.90943564554254
ZNF772,29.67843499529772
PPP4R2,23.6830670773436
CDIP1,87.49241705980467
STH,45.420169018327215
KLHL13,13.0828321197464
GNRH1,64.01719731389494
NUDT15,32.90085683747634
DNAJC5B,18.98286715022141
RSPH4A,67.9333087804207
ABHD5,40.34212077940765
SLC22A14,58.87764204282803
NEIL3,76.7122411542
TNFRSF1A,127.6927965871655
ZNF839,27.051746994078485
CCDC54,30.20286601107182
RGS10,52.86724469217006
GRHL1,235.5017999453412
NAT14,57.216589253498114
BNIP3L,73.37964986837642
CFAP46,122.51112979871368
PJA1,87.39609922968884
NLRP12,47.54846709422191
LBX1,52.82749372094213
TMEM192,57.04658777239001
TESC,108.70254494073424
ANKRD27,45.59896405755444
RSPO3,100.28766075662406
TMEM200A,40.18111355744213
ANKRD18A,-229.39223270953948
RAX,52.049225778514256
AGR2,315.56888834241977
TP63,887.5100502358775
TMEM178A,60.72498637235231
MPPED2,103.21692967904846
CATSPER3,43.161791912386434
ARID3A,-8.786163191811852
CSNK1G1,41.65295676075221
BCL6,404.7019246931618
DBNDD2,92.8959304420896
KRTAP3-2,31.16616200635372
ELANE,68.19391570682933
WDR35,63.97924738218944
ZNF474,124.6715946189097
CFHR4,
GRAMD1B,92.65905606417618
DLK1,36.5772694499783
ACRV1,41.49270542353042
KIAA0930,108.93316891772156
TEX11,56.980233917336136
KCND1,-14.73210556521235
PCDHB13,35.51111362085112
MYL10,82.10965446377304
ACER3,48.4159299502553
ZNF669,39.24794636780052
IFI30,20.51738453868052
RASD2,-151.25553065492795
TRIM54,80.24019258950284
SRPX,76.50761339914607
RPH3A,27.82403915962232
B3GALT5,69.11934705458407
FAM210B,88.67984462266577
CDC25B,94.5336881947843
ARSD,38.25349145335804
PRR23D2,
KCNIP4,28.839442779581987
GPR15,76.36472286688195
MYO16,40.94788341579852
C2orf73,51.07988761877141
KRTAP12-3,80.37172381526284
NR1H2,34.93272052945372
LRRC74B,
METTL6,61.50533223969751
IL3,47.614009497046936
UBA5,93.9881943216258
DDX19B,67.50887682896223
RAB32,35.443740322412395
TTLL2,95.81613990354754
AICDA,89.56723210304017
GPR101,65.86883798158806
MXI1,100.84215943008668
DPYSL2,65.8155519716006
C9orf173,
MAN2A1,76.72961081673316
SRGAP1,44.61564969221308
HIST1H1D,
GMDS,209.73744819995363
TPP2,62.987046330439625
ZNF641,32.85048378320835
RPE65,80.07418145186216
TBRG1,10.202812294385012
C9orf9,
A1CF,47.52109186229086
TYR,144.3560557926521
LHX3,357.99558924993426
IDI2,51.95134100621362
RECQL,49.85297623834549
CYFIP2,
SNX4,81.77646517139556
SLITRK1,64.94668453327904
BEND2,30.821144279007967
LTB4R2,9.618240401303638
CROCC,17.584064252366716
AMELY,
BRK1,68.32818749819899
LILRB1,116.63050099083262
SMAD5,
RDH8,43.29276297365959
TOX3,76.867439110659
SHCBP1,51.897291443933455
HECTD2,12.199672985983852
IQCF5,17.73237772139555
EDDM3A,22.61874757649457
GNG4,88.92074778193546
NEU2,131.35334145374827
PHKA1,57.86574470312826
NUP62CL,79.3946649165182
TMEM63C,40.884785999937776
UBA7,58.32749683716156
IGSF5,47.7058487371487
BLVRA,65.2540591877987
CACFD1,46.07623903071226
STX19,72.73315118901496
SLC41A3,22.23451065983045
SLC44A5,80.0885152895903
GATA3,457.8027100343792
FSD1,45.57281950425113
TET2,73.57616361345981
GZMH,69.49304654007938
CALU,47.82122635468341
CTXN3,6.656432497689366
PTPRQ,
EBPL,59.06001242243679
USP44,99.98262521319634
TTC30A,165.98474715984935
RECQL5,39.34704411585631
WDSUB1,50.41151632363108
ANKRD34C,91.53080464623235
ARHGAP5,3.0389947675373605
TBX3,147.6941257776807
ROBO4,124.86646488304224
MUCL1,42.469469492560165
KCNK10,153.87538316312794
CDK14,89.76477582445978
NXT1,418.0855196756803
GPR21,42.41827103767605
ALG8,170.3538670204896
TSPAN19,178.31143756166898
SCRG1,46.04080229429656
OR10H4,30.652902106144893
NREP,61.96427743737786
TAOK2,45.816407979922815
CCT6B,66.40298998070716
TMEM8C,
CDKN1A,536.4014902096474
GALNT2,57.552648529614544
ADIPOR2,261.88157762568767
OR13C5,43.07950947136396
MAPK9,101.6074208181301
ZBTB24,71.01078827826313
GATSL2,
PTPN5,7.512579369845753
SPAG11B,
CAPN9,28.52214732692392
TNFSF10,876.3621233989259
LNX1,47.40247424737322
RGAG4,
LRRIQ1,119.34176337398276
HPS1,39.87270382965039
CRB3,232.10305886247443
CALB1,70.88814893409881
MSMB,55.89401049591288
ARHGAP31,52.598564501160126
PAQR3,103.0501302500677
C5orf30,
TRIM37,45.81740718357278
SETD9,126.29315230899692
C5orf45,
KRAS,673.0927696513161
ST8SIA4,78.433807515539
ELMO2,343.5641168015987
FAT2,46.82834849835808
UNK,72.49313290914347
LZTS3,-37.65046013278106
ARNTL2,33.02488004440784
LYRM1,94.3397500024148
TMEM231,120.94154270311492
INA,87.11682503239444
SHISA2,45.76411587228995
FAM63B,
FBLN5,94.99556206343776
MAP2K6,41.31864433681244
ARHGEF28,78.48167222569282
NDFIP2,121.27315524609868
GUF1,100.08106117576062
CTNND1,143.02758613826472
ANKRD61,104.5767065024006
LY86,30.53936418632702
MECP2,129.81924005516248
RTL1,112.40298040622724
SIGLEC8,119.07635159292045
FAM204A,22.16069635099302
MDP1,87.59167906284051
CCNJ,56.21453332724059
GANC,61.2505723049926
SMCO2,65.59538284942482
TRDMT1,49.24009759111959
IGFBP2,69.67330484160993
PCNX,
TMSB4Y,
ZNF354C,67.56206942454992
C18orf42,
HIVEP3,14.966378875817554
DEFA1B,
ACAP2,60.133830280157554
HHEX,218.00603643237287
OR2M2,9.567389423862778
KCTD9,-11.745272271355248
GRID1,16.59338538643351
ZC4H2,48.76754078833392
FBXL15,134.56183416082854
DHCR7,60.16294107759222
IFT122,36.71631585558475
SH3BGRL,76.9486763106695
PDE7B,46.87905590991477
NTSR2,93.76438930692755
GSN,85.36508547696894
CNP,50.97264537333922
CLPTM1L,-117.5683498056851
PAGE3,
NLGN4Y,
NDUFA12,124.026517582922
SPIB,189.74969640439485
CLLU1,
KRTAP25-1,132.14944959088052
FCGR2A,81.33183255281187
OR2AT4,43.153275253338734
NIN,92.12980157452262
NRK,177.69575909848913
ZNF606,40.57892266066256
C17orf64,71.30522450741864
DNAH8,
ARHGAP12,68.2288126137671
FAM198B,
MX1,52.39501793325826
GALNT3,33.5245348711951
IP6K2,19.86038383899131
KDM5C,112.3352088251536
RNF19B,53.39658728383438
ZNF534,85.886872746079
FBXO33,56.88882719956791
CEP19,51.15968904846727
ADAM30,20.118130110030734
C9orf64,78.3821559563803
ZNF117,98.08217271328748
DGKI,83.19557564448542
TRDN,47.49163070404711
